code,name,shares,weight,market_value_100m
2330,台積電,308000,5.86,7.42
2059,川湖科技,69000,4.44,5.5
2383,台光電,99000,4.02,4.78
2454,聯發科技,129000,3.94,4.73
3711,日月光投資控股,712000,3.7,4.51
2308,台達電,237000,3.53,4.35
7769,鴻勁精密,62000,3.15,4.03
3653,健策,95000,2.64,3.33
2368,金像電,280000,2.09,2.74
2408,南亞科技,587000,2.07,2.38
6223,旺矽科技,42000,2.0,2.47
2345,智邦科技,103000,1.87,2.29
6515,穎崴科技,36000,1.85,2.4
3081,聯亞,128700,1.7,2.14
2887,台新新光金,5894360,1.62,2.04
2360,致茂電子,88000,1.48,1.77
6669,緯穎科技服務,34000,1.48,1.7
2885,元大金,2926000,1.46,1.85
2357,華碩,242000,1.45,1.83
3037,欣興,195000,1.4,1.61
2886,兆豐金,3649000,1.39,1.76
5274,信驊科技,11000,1.35,1.55
5534,長虹建設,2069000,1.31,1.65
2393,億光電子工業,2419000,1.29,1.62
9938,台灣百和工業,3414000,1.27,1.61
2890,永豐金融,3939000,1.26,1.59
9941,裕融企業,1866000,1.21,1.53
2395,研華,251000,1.19,1.42
6274,台燿,109000,1.17,1.35
2204,中華,2641000,1.16,1.47
2382,廣達電腦,443500,1.16,1.46
2727,王品餐飲,647000,1.14,1.43
3026,禾伸堂,213000,1.12,1.41
5439,高技,560000,1.12,1.44
6121,新  普,366000,1.11,1.4
3665,貿聯-KY,65000,1.09,1.3
2892,第一金融控股,3940000,1.07,1.36
6435,大中,437000,1.05,1.33
8210,勤誠興業,112000,1.02,1.3
3017,奇鋐科技,56000,1.01,1.3
3702,大聯大,1079000,1.01,1.27
3706,神達投資控股,1387000,1.0,1.26
2880,華南金控,3050800,1.0,1.26
4904,遠傳電信,1226000,1.0,1.25
6138,茂達電子,368000,0.99,1.25
6805,富世達,89000,0.98,1.26
4746,台耀化學,2276000,0.94,1.19
3293,鈊象電子,164000,0.93,1.18
9939,宏全國際,886000,0.93,1.17
2884,玉山金融控股,3184000,0.91,1.15
5434,崇越,198000,0.89,1.08
5904,寶雅國際,177000,0.89,1.12
2451,創見,457000,0.87,1.07
9945,潤泰創新國際,3964000,0.83,1.05
9958,世紀鋼鐵結構,886000,0.81,1.02
2441,超豐,799000,0.81,1.02
3227,原相,460000,0.73,0.93
9802,鈺齊國際,1040000,0.61,0.77
4551,智伸科,398000,0.57,0.72
3090,日電貿,363000,0.53,0.66
6670,復盛應用科技,234000,0.49,0.61
6782,視陽,308000,0.46,0.58
6768,志強國際企業,820000,0.45,0.57
9907,統一實,2776000,0.33,0.42
2618,長榮航,956000,0.32,0.4
4915,致伸科技,252000,0.13,0.17
3592,瑞鼎科技,62000,0.12,0.15
