code,name,shares,weight,market_value_100m
2059,川湖科技,41000,5.61,5.12
2330,台積電,150000,3.55,3.59
6139,亞翔,359000,2.86,2.9
6446,藥華醫藥,183424,2.55,2.75
3008,大立光,50000,2.5,2.54
1303,南亞,1212000,2.39,2.51
2408,南亞科技,391000,2.02,2.0
2383,台光電,32000,2.0,1.97
2886,兆豐金,4219000,1.94,1.97
2880,華南金控,4911630,1.9,1.93
6213,聯茂,383000,1.82,1.84
3189,景碩科技,194000,1.73,1.76
2892,第一金融控股,4903000,1.61,1.64
2454,聯發科技,40000,1.6,1.68
5880,合作金庫,6320150,1.55,1.57
2801,彰銀,6526175,1.53,1.55
2303,聯電,1140000,1.37,1.38
2317,鴻海精密工業,547000,1.37,1.39
7769,鴻勁精密,20000,1.33,1.35
2834,台企,8101940,1.3,1.32
2812,台中銀,6702846,1.24,1.26
3533,嘉澤端子工業,72000,1.21,1.24
2404,漢唐,104000,1.18,1.2
6005,群益證券,3840876,1.16,1.17
2441,超豐,983000,1.15,1.17
3711,日月光投資控股,189000,1.15,1.16
6223,旺矽科技,20000,1.14,1.29
3023,信邦,365000,1.12,1.13
6196,帆宣,221000,1.11,1.13
6548,長科*,1545000,1.11,1.13
5904,寶雅國際,1438000,1.08,1.14
6531,愛普科技,126000,1.08,1.17
6944,兆聯實業,143000,1.07,1.09
1326,台化,1771000,1.04,1.05
5289,宜鼎國際,68000,1.03,1.0
5351,鈺創,752000,1.0,1.02
4958,臻鼎-KY,200000,0.99,0.98
2360,致茂電子,42000,0.98,0.97
2347,聯強,1100000,0.96,0.98
2357,華碩,101000,0.93,0.95
3026,禾伸堂,131000,0.89,0.9
5274,信驊科技,5200,0.87,0.92
2412,中華電信,630000,0.84,0.85
4966,譜瑞-KY,148000,0.82,0.84
2345,智邦科技,36000,0.81,0.83
8039,台虹科技,313000,0.8,0.81
1477,聚陽實業,391000,0.79,0.8
2603,長榮海運,345000,0.79,0.8
2885,元大金,1122000,0.76,0.77
2882,國泰金,775000,0.75,0.76
2891,中國信託金融控股,1160000,0.75,0.76
2464,盟立,406000,0.74,0.76
3450,聯鈞,133000,0.72,0.73
6274,台燿,45000,0.71,0.75
1560,中砂,95000,0.69,0.69
8046,南電,54000,0.69,0.7
3034,聯詠,136000,0.68,0.7
6257,矽格,332000,0.68,0.69
1736,喬山健康,518000,0.67,0.68
3037,欣興,61000,0.67,0.62
4938,和碩,730000,0.65,0.66
6669,緯穎科技服務,10000,0.65,0.64
2324,仁寶,1503000,0.62,0.63
2049,上銀科技,163000,0.61,0.62
2409,友達,2249000,0.6,0.61
1409,新纖,2396000,0.58,0.58
8271,宇瞻科技,243000,0.55,0.55
2376,技嘉,152000,0.54,0.6
6197,佳必琪,181000,0.54,0.55
6285,啟碁科技,225000,0.54,0.55
3036,文曄,252000,0.51,0.51
1907,永豐餘,1679000,0.49,0.49
3702,大聯大,443000,0.48,0.49
4904,遠傳電信,474000,0.47,0.47
5536,聖暉*,53000,0.47,0.49
2633,台灣高鐵,1808000,0.46,0.47
4764,雙鍵,208000,0.46,0.47
7734,印能科技,15000,0.45,0.46
2377,微星,290000,0.43,0.43
5483,中美晶,236000,0.43,0.44
2474,可成,182000,0.37,0.37
1714,和桐,1791000,0.3,0.31
5434,崇越,58000,0.29,0.3
2105,正新,844000,0.26,0.26
2351,順德,155000,0.26,0.26
6202,盛群,440000,0.26,0.27
2375,凱美,200000,0.25,0.26
2393,億光電子工業,408000,0.25,0.26
2472,立隆電子工業,107000,0.25,0.26
3264,欣銓科技,115000,0.25,0.25
5288,豐祥-KY,128000,0.25,0.25
6282,康舒,551000,0.25,0.26
6491,晶碩,71000,0.25,0.26
8436,大江生醫,206000,0.25,0.25
2201,裕隆汽車,835000,0.24,0.24
2476,鉅祥,205000,0.24,0.24
3033,威健,530000,0.24,0.25
9914,美利達,305000,0.24,0.25
3443,創意,4000,0.23,0.22
5534,長虹建設,300000,0.23,0.24
9938,台灣百和工業,563000,0.23,0.24
2535,達工,241000,0.22,0.22
6469,大樹醫藥,326972,0.22,0.22
8210,勤誠興業,22000,0.22,0.22
4123,晟德,648842,0.2,0.21
2546,根基,182560,0.19,0.19
1419,新紡,140000,0.09,0.09
2371,大同,323000,0.09,0.09
3017,奇鋐科技,3000,0.09,0.1
6121,新  普,22000,0.09,0.09
1795,美時製藥,44000,0.08,0.08
2006,東和鋼鐵,104000,0.08,0.08
2353,宏碁,257000,0.08,0.08
2385,群光,73000,0.08,0.08
2606,裕民,125000,0.08,0.09
3005,神基科技,68000,0.08,0.08
6670,復盛應用科技,30000,0.08,0.08
8415,大國鋼,212000,0.08,0.08
2015,豐興,120000,0.07,0.08
5903,全家商店,25000,0.05,0.05
5871,中租-KY,18840,0.02,0.02
5876,上海商銀,27800,0.01,0.01
