code,name,shares,weight,market_value_100m
TSLA US,特斯拉公司,8370,7.48,0.03
SHOP US,Shopify公司,18165,6.88,0.02
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4767,6.3,0.02
TXG US,10X Genomics Inc,42881,5.86,0.02
HOOD US,羅賓漢市場公司,16095,4.34,0.01
TWST US,Twist Bioscience Corp,15930,4.1,0.01
CRSP US,CRISPR治療公司,29062,4.01,0.01
ILMN US,伊魯米納公司,6919,3.88,0.01
TSM US,台積電,3035,3.46,0.01
RBLX US,Roblox公司,22616,3.25,0.01
TEM US,Tempus AI Inc,25683,3.2,0.01
AMZN US,亞馬遜公司,4709,3.16,0.01
NTRA US,那提拉公司,3387,2.48,0.01
XYZ US,布洛克公司,10275,2.48,0.01
BEAM US,光束治療公司,31605,2.41,0.01
LLY US,禮來公司,595,2.11,0.01
COIN US,比特幣基地全球公司,4123,2.01,0.01
AVGO US,博通公司,1761,1.95,0.01
CRCL US,Circle網路集團公司,9783,1.83,0.01
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1741,1.69,0.01
DE US,迪爾,828,1.54,0.01
META US,Meta平台公司,864,1.49,0.01
WGS US,GeneDx控股公司,7621,1.37,0.0
VCYT US,Veracyte公司,8293,1.34,0.0
NTLA US,英特利亞治療公司,40577,1.28,0.0
GOOG US,Alphabet公司 Class C,1323,1.28,0.0
CRWV US,CoreWeave Inc,5561,1.09,0.0
SNOW US,Snowflake公司,1264,0.99,0.0
BLSH US,Bullish,13483,0.89,0.0
BMNR US,BitMine Immersion Technologi,17280,0.88,0.0
NVDA US,NVIDIA CORP(輝達公司),1466,0.84,0.0
CBRS US,Cerebras Systems Inc,1478,0.83,0.0
SOFI US,索菲科技公司,13816,0.67,0.0
TER US,泰瑞達公司,600,0.56,0.0
CERS US,Cerus公司,62549,0.53,0.0
PLTR US,帕蘭提爾科技公司,1403,0.5,0.0
FIG US,Figma Inc,6280,0.44,0.0
KTOS US,克瑞拓斯安全防衛公司,2181,0.31,0.0
ACHR US,阿徹航空公司,22076,0.31,0.0
RXRX US,利可迅生技公司,33889,0.3,0.0
XE US,X-Energy Inc,2406,0.11,0.0
BWXT US,BWX科技股份有限公司,108,0.05,0.0
