code,name,shares,weight,market_value_100m
TSLA US,特斯拉公司,8239,8.6,0.03
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4767,7.35,0.03
SHOP US,Shopify公司,18165,6.0,0.02
TXG US,10X Genomics Inc,42881,5.63,0.02
HOOD US,羅賓漢市場公司,16095,4.69,0.02
TWST US,Twist Bioscience Corp,17047,4.48,0.02
TEM US,Tempus AI Inc,33132,4.34,0.02
SPCX US,太空探索科技公司,12590,4.05,0.01
CRSP US,CRISPR治療公司,29062,3.83,0.01
ILMN US,伊魯米納公司,6919,3.68,0.01
TSM US,台積電,3035,3.57,0.01
AMZN US,亞馬遜公司,4709,3.22,0.01
RBLX US,Roblox公司,22616,3.13,0.01
NTRA US,那提拉公司,3838,2.83,0.01
BEAM US,光束治療公司,34216,2.54,0.01
XYZ US,布洛克公司,10275,2.22,0.01
AVGO US,博通公司,1761,1.95,0.01
LLY US,禮來公司,595,1.93,0.01
VCYT US,Veracyte公司,10336,1.67,0.01
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1741,1.66,0.01
META US,Meta平台公司,864,1.51,0.01
NTLA US,英特利亞治療公司,48186,1.5,0.01
WGS US,GeneDx控股公司,7621,1.33,0.0
GOOG US,Alphabet公司 Class C,1323,1.26,0.0
DE US,迪爾,617,1.05,0.0
COIN US,比特幣基地全球公司,2090,0.97,0.0
SNOW US,Snowflake公司,1264,0.94,0.0
NVDA US,NVIDIA CORP(輝達公司),1466,0.87,0.0
CBRS US,Cerebras Systems Inc,1319,0.77,0.0
CRWV US,CoreWeave Inc,3092,0.71,0.0
SOFI US,索菲科技公司,13816,0.66,0.0
TER US,泰瑞達公司,600,0.62,0.0
PLTR US,帕蘭提爾科技公司,1740,0.6,0.0
CERS US,Cerus公司,62549,0.53,0.0
BMNR US,BitMine Immersion Technologi,10230,0.51,0.0
BLSH US,Bullish,6819,0.45,0.0
FIG US,Figma Inc,6280,0.38,0.0
CRCL US,Circle網路集團公司,1849,0.34,0.0
ACHR US,阿徹航空公司,22076,0.32,0.0
RXRX US,利可迅生技公司,23722,0.2,0.0
XE US,X-Energy Inc,2406,0.11,0.0
BWXT US,BWX科技股份有限公司,108,0.05,0.0
