code,name,shares,weight,market_value_100m
2330,台積電,174000,8.98,4.14
2383,台光電,72000,8.33,3.85
2454,聯發科技,74000,7.3,3.37
6669,緯穎科技服務,128260,6.3,2.91
3017,奇鋐科技,80000,5.73,2.65
6223,旺矽科技,38000,4.6,2.13
8046,南電,170000,3.88,1.79
2308,台達電,110000,3.86,1.78
3653,健策,30000,3.78,1.75
2345,智邦科技,85000,3.45,1.59
3665,貿聯-KY,81000,3.43,1.58
5274,信驊科技,8800,3.42,1.58
7769,鴻勁精密,22000,3.0,1.39
3711,日月光投資控股,207000,2.74,1.27
3037,欣興,110000,2.31,1.07
2327,國巨*,180000,2.12,0.98
6274,台燿,68000,2.08,0.96
6515,穎崴科技,14000,2.0,0.92
6510,精測,20000,1.46,0.68
2368,金像電,55000,1.21,0.56
2360,致茂電子,26000,1.2,0.56
2455,全新,101000,1.17,0.54
2344,華邦電子,332000,1.15,0.53
3443,創意,8000,1.11,0.51
2449,京元電子,170850,0.97,0.45
8210,勤誠興業,43000,0.82,0.38
2486,一詮精密,150000,0.76,0.35
2303,聯電,220000,0.68,0.31
4958,臻鼎-KY,59000,0.63,0.29
5289,宜鼎國際,22438,0.63,0.29
1326,台化,400000,0.59,0.27
6213,聯茂,50000,0.56,0.26
3189,景碩科技,31000,0.54,0.25
3264,欣銓科技,107000,0.53,0.24
6187,萬潤,20000,0.53,0.24
8996,高力熱處理工業,20000,0.53,0.25
8150,南茂科技,280000,0.52,0.24
2059,川湖科技,2000,0.52,0.24
7750,新  代,12000,0.51,0.24
3131,弘塑科技,9000,0.45,0.21
3450,聯鈞,40000,0.44,0.2
6805,富世達,9000,0.42,0.19
8358,金居,35000,0.39,0.18
2467,志聖,27000,0.31,0.14
6531,愛普科技,13000,0.27,0.13
3211,順達,30000,0.24,0.11
3023,信邦,28000,0.19,0.09
2885,元大金,112720,0.17,0.08
3044,健鼎科技,10000,0.11,0.05
6139,亞翔,1000,0.02,0.01
6438,迅得機械,3000,0.01,0.0
2472,立隆電子工業,2000,0.01,0.0
2313,華通,1000,0.0,0.0
