code,name,shares,weight,market_value_100m
2330,台積電,120000,3.02,2.82
2357,華碩,364000,2.93,2.77
2412,中華電信,1845000,2.75,2.56
2881,富邦金融控股,1977025,2.73,2.57
2891,中國信託金融控股,3592000,2.4,2.26
2382,廣達電腦,669000,2.29,2.15
3034,聯詠,393000,2.16,1.99
2303,聯電,1602000,2.14,2.05
3045,台灣大哥,1723000,2.07,1.96
6446,藥華醫藥,163425,2.07,1.85
1216,統一企業,2446000,2.0,1.89
4904,遠傳電信,1708000,1.95,1.8
2404,漢唐,154000,1.82,1.72
2383,台光電,35000,1.79,1.66
6274,台燿,127000,1.69,1.59
4958,臻鼎-KY,328000,1.64,1.58
3037,欣興,180000,1.62,1.51
2912,統一超,606000,1.54,1.45
2618,長榮航,3374000,1.5,1.42
2633,台灣高鐵,5262000,1.45,1.37
2454,聯發科技,36000,1.41,1.35
5876,上海商銀,2780000,1.39,1.31
8021,尖點,333000,1.38,1.3
1102,亞泥,3860000,1.36,1.28
3293,鈊象電子,167000,1.27,1.19
3189,景碩科技,165000,1.24,1.17
5434,崇越,208000,1.2,1.15
5871,中租-KY,942000,1.2,1.13
3711,日月光投資控股,172000,1.11,1.05
1402,遠東新,3788000,1.1,1.04
6196,帆宣,203000,1.1,1.04
6223,旺矽科技,18000,1.09,1.03
3702,大聯大,880000,1.08,1.02
8046,南電,93000,1.06,1.03
6531,愛普科技,126000,1.03,1.08
2347,聯強,1087000,1.02,0.96
2377,微星,644000,1.0,0.94
6213,聯茂,306000,1.0,0.94
8358,金居,241000,0.95,0.89
2327,國巨*,141000,0.93,0.91
8016,矽創,283000,0.88,0.83
2474,可成,403000,0.81,0.76
3026,禾伸堂,131000,0.81,0.77
1326,台化,1036000,0.71,0.67
2360,致茂電子,31000,0.69,0.64
3008,大立光,16000,0.69,0.65
1303,南亞,341000,0.63,0.61
6121,新  普,158000,0.63,0.6
8261,富鼎,275000,0.63,0.6
3532,台勝科,155000,0.62,0.59
2059,川湖科技,7000,0.61,0.54
3443,創意,14000,0.6,0.57
2049,上銀科技,173000,0.59,0.56
6285,啟碁科技,221000,0.58,0.55
7769,鴻勁精密,9000,0.58,0.55
6182,合晶,459000,0.56,0.53
2855,統一證券,1131000,0.54,0.51
8096,擎亞科技,361000,0.54,0.51
1409,新纖,2170000,0.52,0.49
5536,聖暉*,44000,0.52,0.49
1560,中砂,69000,0.51,0.48
2467,志聖,90000,0.51,0.48
6139,亞翔,60000,0.49,0.46
2337,旺宏,363000,0.48,0.46
4919,新唐科技,325000,0.46,0.43
5483,中美晶,212000,0.46,0.43
1785,光洋科,397000,0.45,0.42
2481,強茂,309000,0.45,0.42
3005,神基科技,373000,0.45,0.42
2634,漢翔公司,675000,0.44,0.42
6147,頎邦,266000,0.44,0.41
2006,東和鋼鐵,559000,0.43,0.41
2206,三陽工業,649000,0.43,0.41
8064,東捷,387000,0.43,0.4
2606,裕民,626000,0.42,0.39
2885,元大金,607000,0.42,0.39
3167,大量,66000,0.42,0.39
4938,和碩,449000,0.42,0.39
6831,邁科科技,63000,0.42,0.4
2105,正新,1259000,0.41,0.39
2385,群光,362000,0.41,0.38
2646,星宇航空,1789000,0.41,0.39
3481,群創光電,822000,0.41,0.39
6176,瑞儀光電,433000,0.4,0.38
1795,美時製藥,197000,0.38,0.36
2345,智邦科技,16000,0.38,0.36
2371,大同,1382000,0.38,0.36
3596,智易科技,195000,0.38,0.36
2458,義隆,199000,0.35,0.33
2472,立隆電子工業,123000,0.34,0.32
2478,大毅,252000,0.34,0.32
5274,信驊科技,2200,0.34,0.32
3044,健鼎科技,74000,0.31,0.29
1907,永豐餘,1013000,0.3,0.28
2645,長榮航太,145000,0.3,0.28
2882,國泰金,286000,0.3,0.28
9939,宏全國際,216000,0.3,0.28
1229,聯華實業,656627,0.29,0.27
2897,王道銀行,2669000,0.29,0.27
3090,日電貿,175000,0.29,0.27
6023,元大期貨,317300,0.29,0.28
8210,勤誠興業,24000,0.29,0.26
2204,中華,511000,0.28,0.26
5904,寶雅國際,40000,0.28,0.27
8415,大國鋼,685000,0.28,0.26
9914,美利達,338000,0.28,0.26
2501,國建,1133000,0.27,0.25
9958,世紀鋼鐵結構,233000,0.27,0.25
1513,中興電工,154000,0.26,0.24
6890,來億-KY,140000,0.26,0.25
3592,瑞鼎科技,99000,0.25,0.24
6197,佳必琪,77000,0.25,0.24
3227,原相,116000,0.24,0.23
3264,欣銓科技,110000,0.24,0.23
8081,致新,88000,0.24,0.23
2368,金像電,11000,0.1,0.1
2308,台達電,3000,0.06,0.05
5903,全家商店,30000,0.06,0.06
3131,弘塑科技,1000,0.03,0.03
6592,和潤企業,10140,0.01,0.01
