code,name,shares,weight,market_value_100m
3008,大立光,20000,7.85,1.43
2330,台積電,45000,5.91,1.08
2455,全新,200000,5.77,1.05
3491,昇達科,72000,5.55,1.01
6669,緯穎科技服務,38776,5.27,0.96
3017,奇鋐科技,28000,5.08,0.92
3653,健策,15000,4.63,0.84
3081,聯亞,25000,4.29,0.78
8996,高力熱處理工業,60000,3.91,0.71
2059,川湖科技,5000,3.7,0.67
2454,聯發科技,15000,3.58,0.65
2383,台光電,12000,3.49,0.63
3529,力旺電子,27000,3.46,0.63
3665,貿聯-KY,27000,3.12,0.57
6223,旺矽科技,10000,2.77,0.5
3037,欣興,53000,2.69,0.49
2408,南亞科技,100000,2.62,0.48
8358,金居,100000,2.58,0.47
3450,聯鈞,80000,2.44,0.44
4958,臻鼎-KY,89000,2.27,0.41
5347,世界先進,265000,2.14,0.39
8046,南電,36000,2.14,0.39
1560,中砂,50000,1.95,0.36
4749,新應材,45000,1.88,0.34
6274,台燿,25000,1.85,0.34
2486,一詮精密,100000,1.43,0.26
3711,日月光投資控股,44000,1.42,0.26
1303,南亞,100000,1.21,0.22
2368,金像電,20000,1.21,0.22
1519,華城電機,9000,0.36,0.06
